name,producer,href,image_url,description
Yunnan  125g Loose Leaf Tea,17,https://twinings.co.uk/products/yunnan,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Yunnan-Loose-Leaf-Tea-125g_540x.jpg?v=1619795621,"Loose leaf black tea  Yunnan means ""South of the Clouds"" and is the birth place of tea, with the Pu people ""domesticating"" tea over 2000 years ago!A light, bright and red-golden loose leaf tea with a natural sweet nutty flavour, from the birth place of tea in the South West of China"
All Day Decaf  15 Pyramid Bags (Individually Wrapped),17,https://twinings.co.uk/products/all-day-decaf-15-pyramid-bags-individually-wrapped,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-All-Day-Decaf-15-Pyramid-Bags-Individually-Wrapped-front_540x.jpg?v=1660835506,"The Tea This is a fantastically well-rounded cup of tea, bold, brisk and full of flavour; and now it has been decaffeinated, so it is perfect for any time of day or night.The Box Box contains 15 loose leaf pyramids sealed in‚fully recyclable envelopes for extra freshness.For Food Service These tea boxes are great for smaller catering environments such as cafes, restaurants and B&Bs. Simply open the semi-circle cut-out at the bottom of the box and easily pull out an envelope every time you make a fabulous cup of tea. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold.Have you seen our‚Loose Leaf Pyramid Tea Box? A beautiful asset to any kitchen, office or cafe counter. Just remove the envelopes from the cardboard box and top up your wooden tea box! Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and will not fit into the brown wooden compartment box without bending."
High Grown Kenyan  125g Loose Leaf Tea,17,https://twinings.co.uk/products/high-grown-kenyan,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-High-Grown-Kenyan_540x.jpg?v=1619794827,"Loose Leaf Black TeaOrigin  Throughout the year, high in the Kenyan Highlands in the southern central part of the country, the warm, humid air that rises from Lake Victoria to the west, hits the peaks and falls as rain. This constant equatorial balance of temperature, moisture and altitude gives rise to the year-round cultivation of some of East Africa's finest teas.  Tea Description  This is an excellent black tea that, like most Kenyan teas, uses the cut-tear-curl method of production. The infused leaves produce a beautiful deep red liquor with robust, full bodied flavour; strong, brisk and balanced.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
"Cold Infuse Watermelon, Strawberry & Lemon  Case of 6 Jars",17,https://twinings.co.uk/products/cold-infuse-watermelon-strawberry-lemon-case-of-6-jars,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cold-Infuse-Watermelon-Strawberry-Lemon-6-pack_540x.jpg?v=1619775168,"A case of 6 Watermelon, Strawberry & Lemon flavoured cold water infusions with sweetener.  We get that sometimes it's hard to make sure you're hitting your water goals every day.  So, we developed a little infusion bag that brings a refreshing hint of fruity flavour to your plain old water, wherever you are. Simply drop, leave, shake & enjoy!  Our new & improved Cold In'fuse blend is a beautiful balance of summery watermelon, laced with sweet strawberry and succulent lemon.  Our blends are brimming with herbs and natural fruit flavourings, so you can liven up your plain old water with this sugar free infusion."
Superblends Defence  4 x 20 Envelopes,17,https://twinings.co.uk/products/superblends-defence-4-x-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-defence-4-pack_540x.jpg?v=1619778177,"Citrus & Ginger Flavoured Herbal Infusion with Green Tea, Echinacea Root and added Vitamin C.  Feeling great is the inspiration behind this carefully crafted Defence blend. A delicious combination of green tea, juicy fruit flavours and Echinacea root provides a comforting taste, while the added Vitamin C helps to support your immune system and helps you feel at your best every day.  +Vitamin C supports the normal function of the immune system. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? A vibrant, unique blend with green tea, herbal ingredients and the delicious flavours of citrus fruits. The addition of a little ginger into the mix helps to make this Defence blend warm and smooth.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Jin Zhan Mo Li  120g Loose Leaf Tea,17,https://twinings.co.uk/products/jin-zhan-mo-li,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Jin-Zhan-Mo-Li_540x.jpg?v=1619794998,"Loose Leaf Green Tea with Marigold and Jasmine Flowers.  Origin  A delightful flowering tea from Zhejiang Province in East China which is then transported to Guangxi and Fujian Provinces for extra processing.  Tea Description  The name of this tea translates literally as 'Marigold Jasmine'. Young, tender shoots of green tea are plucked and handcrafted into shape of a Chinese plum. Once infused in hot water the leaves unfurl to reveal a perfect golden marigold flower at the centre, from which trails a delicate string of jasmine flower buds. As lovely to drink as it is to admire, the flavour is light, sweet, refreshing and slightly floral.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
Rooibos Flavoured with Orange and Cinnamon  100g Loose Infusion,17,https://twinings.co.uk/products/rooibos-flavoured-with-orange-and-cinnamon,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Rooibos-Flavoured-with-Orange-and-Cinnamon_540x.jpg?v=1619795422,"Orange and Cinnamon Flavoured Rooibos Infusion  The rich aromatic taste of rooibos combined with sweet orange flavour and hints of warming spice is perfect for moments of calm. Imagine sitting on a wooden veranda, watching golden sunsets with breath taking views across the Western Cape as you unwind with this little taste of Africa."
Discovery Collection Pure Sencha Green  100g Loose Tea,17,https://twinings.co.uk/products/discovery-collection-pure-sencha-green-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-Pure-Sencha-Green-Tea-Loose-Tea-Caddy_540x.jpg?v=1620307988,"Green tea.  This blend is made from gently steamed leaves of Chinese green tea.By choosing the best leaves, those that emerge during the first flushes of the Eastern spring - our Master Blenders capture the pure essence of the cool slopes where the tea grows."
Superblends Balance  Single Envelope,17,https://twinings.co.uk/products/superblends-balance-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Superblends-Balance-Rose-Lemon-Verbena-Lemon-Balm-Envelope_49d6873f-05ac-401a-8d68-09738bfe8842_540x.jpg?v=1646141444,"Herbal Infusion with Lemon Balm, Lemon Verbena, Rose Petals, Spearmint and added Vitamin B6.For women everywhere, of all ages, this supportive blend is the perfect balancing act. Take a moment to harmonize body and mind. Enjoy flavours of rose petals, lemon balm and lemon verbena with added Vitamin B6 to support the regulation of hormonal activity.What does it taste like?Rose petals and lychee combine beautifully for a sweet, vividly floral blend. Lemon verbena and lemon balm add uplifting herbal notes, balanced with just a hint of creamy, soothing spearmint.Rose Petals - A time-honoured symbol of love and care, the nurturing aroma and qualities of rose bring beauty and lightness to this exquisite blend.Lemon Balm - Known as the 'Happy Herb' this citrus scented, vibrant green herb with delicate white flowers is loved by Bees.Lemon Verbena - The uplifting scent and refreshing taste of Lemon Verbena has made it one of the most popular ingredients in herbal infusions across the world.Part of our‚Superblends range‚- Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Lemongrass & Peppermint  75g Loose Infusion,17,https://twinings.co.uk/products/lemongrass-peppermint,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Lemongrass-and-Peppermint_540x.jpg?v=1619795091,"A Lemongrass and Peppermint Herbal Infusion  The Tea  Lemongrass is one of the most versatile of plants, with its fresh lemon scent adding fragrance to any combination. Here, the sweet taste of peppermint perfectly compliments the smooth, citric character of lemongrass to give an uplifting blend.Feel refreshed and revitalised at the thought of warm Spring mornings, fields filled with wild flowers and long country walks lined with cherry blossom trees."
Superblends Unwind  Single Envelope,17,https://twinings.co.uk/products/superblends-unwind-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Superblends-Time-to-Unwind-Strawberry-Camomile-Limeflower-Envelope_c419e6ac-1ba6-4a1c-b39c-b0d16191ebf4_540x.jpg?v=1646141774,"Strawberry flavoured Herbal Infusion with Camomile, Lemon Balm, Limeflower and added Vitamin B12.Time to take a breath. This sweet-natured blend is the switch-off button you sometimes need. Let the delicate, soothing florals and a cheery note of sweet strawberry be the start of the unwinding process. Vitamin B12 supports normal functioning of the nervous system.What does it taste like?Strawberry is the sweet heart of this cup that lingers whilst you unwind. Gentle camomile is blended with lemon balm and fragrant limeflower to add a floral lightness.Limeflower - From a tree also known as linden, the smell of limeflower is reminiscent of those balmy summer evenings. Breathe in its delicate scent and let your mind drift away.Lemon Balm - A much-loved herbal friend, lemon balm is part of the mint-family and is traditionally valued for its subtle taste and soft, aromatic qualities.Camomile - Camomile is a store-cupboard staple that has a pretty daisy-like flower and creates a golden infusion with a slightly sweet, floral taste. the perfect accompaniment to your wind-down ritual.Part of our‚Superblends range‚- Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
China Green  125g Loose Leaf Tea,17,https://twinings.co.uk/products/china-green,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-China-Green-pile_540x.jpg?v=1619794521,"Loose Leaf Green Tea.  Origin  The Chinese have cultivated green tea for more than four thousand years, each region's harvest having its own subtly different characteristics. This fine tea is from Zhejiang and Hunan Provinces in Eastern and South-Central China, fertile territories whose subtropical climate lends itself perfectly to tea production.  Tea Description  This is a super example of a green Sencha style tea, where the leaves are heated by steam rather than by direct heat. Treated this way, the leaves retain their silkiness and produce a light, yellow-green liquor. The flavour is full of refreshing grassy notes with hints of asparagus.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
"Cold Infuse Passionfruit, Mango & Orange  Case of 6 Jars",17,https://twinings.co.uk/products/cold-infuse-passionfruit-mango-orange-case-of-6-jars,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cold-Infuse-Passionfruit-Mango-Orange-6-pack_540x.jpg?v=1619774944,"A case of 6 Passionfruit, Mango & Orange flavoured cold water infusions with sweetener.  We get that sometimes it's hard to make sure you're hitting your water goals every day.  So, we developed a little infusion bag that brings a refreshing hint of fruity flavour to your plain old water, wherever you are. Simply drop, leave, shake & enjoy!  Our new & improved Cold In'fuse is a lip-smacking tropical blend of delicious passionfruit and mango flavours, with succulently sweet orange for that added pizazz.  Our blends are brimming with herbs and natural fruit flavourings, so you can liven up your plain old water with this sugar free infusion."
China White  50g Loose Leaf Tea,17,https://twinings.co.uk/products/china-white,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-China-White-left-pile_540x.jpg?v=1619794547,"Loose Leaf White Tea  Origin  This unique style of white tea is produced exclusively for Twinings in Yunnan Province, South West China. Yunnan translates as 'south of the cloudy peak mountains', an apt description of this moist, mild and mountainous region, where conditions are ideal for growing tea.  Tea Description  White tea gets its name from the fine silvery hairs on the unopened buds of the tea plant; our tea consists of one bud and one leaf. Harvested earlier than black or green teas, the delicate nature of the new buds demands less processing, requiring only light withering in the sun, followed by drying. When infused in hot water the liquor is clear and very pale, with a soft, sweet, refreshing character.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
Superblends Metabolism  Single Envelope,17,https://twinings.co.uk/products/superblends-metabolism-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Superblends-Metabolism-Peppermint-Spiced-Green-Tea-Nettle-Envelope_af1a89ab-1364-4c8d-8605-03ad20a3e54e_540x.jpg?v=1646141641,"Peppermint flavoured Herbal Infusion with Spiced Green Tea, Nettle and added Zinc.Let your body do its thing! Our bright and breezy blend of green tea, peppermint and nettle is inspired by feeling confident and energised. We've added Zinc too, which contributes to your normal carbohydrate metabolism.What does it taste like?Lightly spiced green tea gets a lift with fresh tasting peppermint while nettle adds a subtle depth of flavour - all blended with a hint of sweetness for a clean-tasting, invigorating cup.Nettle - Nettle is a popular and versatile herb that is widely used in food and drink. It has a smooth and subtle taste and was traditionally foraged as one of the earliest wild greens.Green Tea - Our crisp green leaves start their journey in dewy, misty tea gardens and are gently pan fried to create the delicious taste that we know and love.Peppermint - Peppermint is a bright and uplifting herb that is much-loved due to its invigorating and refreshing taste, making it a perfect pick-me-up for anytime of the day.Part of our‚Superblends range‚- Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Cold Infuse Rose Lemonade  Case of 6 Jars,17,https://twinings.co.uk/products/cold-infuse-rose-lemonade-case-of-6-jars-1,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cold-Infuse-Rose-Lemonade-6-pack_0f431f7c-83b5-4dca-830b-d3abe4b084d5_540x.jpg?v=1624447096,"A case of 6 Rose & Lemon flavour cold water infusions with Hibiscus and Rosehips with sweetener.We get that sometimes it's hard to make sure you're hitting your water goals every day.So, we developed a little infusion bag that brings a refreshing hint of fruity flavour to your plain old water, wherever you are. Simply drop, leave, shake & enjoy!Our new & improved Cold In'fuse is a refreshingly delicate blend of rose and sweet lemon flavours.Our blends are brimming with herbs and natural fruit flavourings, so you can liven up your plain old water with this sugar free infusion."
Superblends  3 Box Selection Pack,17,https://twinings.co.uk/products/superblends-3-box-selection-pack,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Superblends-Mixed-Pack_9891fcb6-fc67-4dda-8379-145937817a7a_540x.jpg?v=1637074490,"Curious about our Superblends? Get to know the favourites with this pack of our 3 best-sellers.Our expert Masterblenders combine leaves, roots, flowers and fruits from all over the world. The result? Delicious teas and infusions with unique flavour profiles. Oh, and did we mention the added vitamins and minerals?Whether you need a little afternoon pick-me-up, or want to wind down after a long day, Twinings Superblends have got you covered. A brilliant introduction to the Superblends range of green tea and infusions.This selection includes:1 x Sleep - 20 Envelopes1 x Glow - 20 Envelopes1 x Digest - 20 Envelopes"
English Breakfast Decaffeinated  Single Envelope,17,https://twinings.co.uk/products/english-breakfast-decaffeinated-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/2-Twinings-English-Breakfast-Decaffeinated-Envelopes_f669171b-b1b9-4d46-bc77-9d765268abcf_540x.jpg?v=1619777697,"Twinings English Breakfast decaffeinated* tea.A robust blend of the finest Assam, Kenyan and Ceylon teas produces a rich, revitalising cup of tea. For all those times when you fancy a cup of tea before bed, our decaffeinated Traditional English is just the thing.Bright and refreshing, it's made from only the finest tea leaves, which have been decaffeinated. So now you can have all the taste of a good cup of tea but with less caffeine.*decaffeinated to 0.2%"
Darjeeling Castleton Moonlight Oolong  50g Loose Leaf Tea,17,https://twinings.co.uk/products/darjeeling-castleton-moonlight-oolong,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Darjeeling-Castleton-Moonlight-Oolong-pile_540x.jpg?v=1619794608,"Loose Leaf Oolong Tea  Origin  Darjeeling, a Tibetan name translating as 'Land of the Thunderbolt', is one of the most renowned tea growing regions. The misty slopes lie in the foothills of the Himalayas in West Bengal, North East India, not far from the border with neighbouring Nepal; the distinctive teas crafted there are among the world's best.  Tea Description  The Castleton estate, founded in 1885 in the Kurseong Valley, produces some of the very finest Darjeeling teas. Moonlight oolong is an extraordinary tea that is produced in very limited quantities. Its slender, twisted leaves with furry white tips deliver a deliciously mellow, fragrant liquor, with slight peach sweetness and warming, lingering honey notes.Loose leaf tea made simple. Take a look at ourfabulousteapots(some come with a built-in strainer) andtea strainers."
Organic Pure Camomile  20 Single Tea Bags,17,https://twinings.co.uk/products/organic-pure-camomile-20-single-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Organic-Pure-Camomile-20-Tea-Bags-Front_540x.jpg?v=1631881092,"Leave behind the to-do lists and worries of the day and imagine them as tiny little dots swaying below as you float up, up and away.What does it taste like?Like the centre of these pretty daisy-like flowers, this is a golden infusion which is slightly sweet and floral.  Made with all-natural ingredients, nothing more, nothing less. Naturally caffeine free with no added sugar.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
English Breakfast Loose Tea Caddy  100g Loose Tea,17,https://twinings.co.uk/products/english-breakfast-loose-tea-caddy-100g,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-English-Breakfast-Loose-Tea-Caddy-100g_540x.jpg?v=1620377952,"We visit tea gardens all over the world to find the best teas for our English Breakfast. This is a full flavoured blend, including tea leaves from the beautiful Sri Lankan highlands that add a real depth of flavour. A worthwhile journey for a truly great cup of tea.  What does it taste like? Full bodied and refreshing. Perfect for when you fancy a really well-rounded cup of tea.  What makes this tea different? We only use high-grown Sri Lankan tea in our English Breakfast for the full depth of flavour."
Golden Monkey  125g Loose Leaf Tea,17,https://twinings.co.uk/products/golden-monkey,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Golden-Monkey_540x.jpg?v=1627308296,"Loose Leaf Black Tea  Origin  Let's head to the humid mountain slopes of Hunan Province in central China to discover the fabulous Golden Monkey black tea, whose stunning twisted leaves and sweetly satisfying flavour are the stuff of legend.  Tea Description  Hand-picked in Spring, velvety buds and single leaves are rolled into tight black twists with lots of juicy golden tips, said to resemble the hairs of the golden monkeys that are common to this part of China. When brewed, the liquor is a bright amber beauty, full of sweet and fruity notes and just a hint of smoke."
Jasmine Pearls  125g Loose Leaf Tea,17,https://twinings.co.uk/products/jasmine-pearls,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Jasmine-Pearls_540x.jpg?v=1619794973,"Loose Leaf Jasmine Scented Green Tea  Origin  This is a delicious, fragrant tea from Yunnan Province in South West China, where the misty temperate climate provides ideal growing conditions. It is then scented with jasmine flowers in the neighbouring Guangxi Province for a delicately perfumed green tea.  Tea Description  Two young, tender leaves and a bud are hand rolled into a tight, silvery 'pearl' shape, then allowed to sit repeatedly with night-flowering jasmine blooms to take on the heady perfume of the flowers. When infused the leaves open to produce a delicate liquor with a sweet, scented and refreshing character.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
Chinese Jasmine Green  125g Loose Leaf Tea,17,https://twinings.co.uk/products/chinese-jasmine-green,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Chinese-Jasmine-Green_540x.jpg?v=1619794564,"Loose Leaf Jasmine Scented Green Tea.  Origin  Jasmine arrived in China from Persia in the third century AD, but jasmine tea didn't become popular until the Song Dynasty, about 1,000 years ago.Tea Description  Green tea is plucked and kept dry until jasmine flowers bloom. Once bloomed, the jasmine flowers are then placed on top of the green tea for several hours, releasing their heady aroma. The result is an exquisite floral flavoured tea.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
2nd Flush Assam TGFOP1  125g Loose Leaf Tea,17,https://twinings.co.uk/products/2nd-flush-assam-tgfop1,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-2nd-Flush-Assam-TGFOP1-pile_540x.jpg?v=1619790054,"Tippy Golden Flowery Orange Pekoe 1 -Loose Leaf Black Tea.  Since our story began in 1706, at Twinings our passion has been to bring you riches from the world's finest tea gardens. Tea growing regions are as diverse as those of wine and whisky: think of this collection as a tour of the very best.  Origin  We love this superb tea from the Langharjan Estate, in the eastern part of Assam, to us, it captures the essence of Assam with its remarkable character and flavour. Here, on the huge plains adjacent to the mighty Brahmaputra River, the tea bushes prosper in the extremely hot, humid conditions. Little wonder that today, Assam is the largest black tea producing region in the world.  Tea Description  The second flush, appearing from May onwards, produces the highest quality teas with plenty of tip. When brewed, the neat, stylishly twisted leaves give a golden liquor we find rich, malty, lively and refreshing. We think you'd be hard-pressed to find a more rounded and moreish cup!"
Twinings Full English Breakfast Blend Loose Leaf  Single Envelope,17,https://twinings.co.uk/products/the-full-english-breakfast-blend-loose-leaf-pyramid-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/The-Full-English-15-Pyramid-Bags-Individually-Wrapped-Envelope_6e29b538-82f5-4bc3-b985-b99d6d94f669_540x.jpg?v=1660555173,"Golden by name, golden by nature. Golden tipped broken orange pekoe is the secret to this blend - quite a mouthful first thing in the morning. We think this is breakfast tea as it should be. A well rounded blend with a full flavour. Created to ease you gently into the day.  Loose Leaf Pyramid EnvelopesThe loose leaf pyramid teabags are sealed in fully recyclable envelopes for extra freshness.‚‚Let everybody choose their favourite flavour - these teas are ideal for sharing with your friends & family whilst catching up.‚‚  Compartment Boxes & Jars Store in our brand new Loose Leaf Pyramid Tea Boxes - choose between eight or two compartments. Take a look at our lovely storage jars as well!  Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and will not fit into the brown wooden compartment box without bending."
Superblends Sleep Valerian & Orange Blossom  Single Envelope,17,https://twinings.co.uk/products/superblends-sleep-valerian-orange-blossom-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Superblends-Sleep-Valerian-Orange-Blossom-Envelope-no-label_7421747c-8586-47d1-802b-44eab67dc99f_540x.jpg?v=1652439552,"Blood Orange flavoured Herbal Infusion with Orange Blossom, Camomile, Passionflower, Lavender and Valerian.This blend is the perfect wind down partner, the bedtime hero of your night-time routine. We've combined gentle Orange Blossom & Lavender with Passionflower & Valerian to create this dreamy blend. Slip on your super soft socks, bathe in cosy candlelight and sip a cup of comfort to your hearts content.What does it taste like?A deliciously light blend with floral orange flavours that is smooth and serene. The orange blossom provides a gentle sweetness which compliments the subtle fragrant lavender.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Everyday  50 Tea Bags,17,https://twinings.co.uk/products/everyday-50-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Everyday-50-Tea-Bags_540x.jpg?v=1619774073,"What does it taste like? Hearty and well-rounded. Like your normal cup of tea, but better. The kind that reminds you why you love tea.  Where does it come from? We choose the best teas from Yunnan in China for their unique toasty flavour, and blend them with other leaves from around the world like Assam for body and African for a bit of punch. With over 300 years of blending know-how, we know we've made this cup the best it can be.  What makes this tea different? We add the best Chinese Yunnan teas, for their unique toasty flavour.  Blended and packed in Hampshire."
Superblends Digest Ginger & Turmeric  Single Envelope,17,https://twinings.co.uk/products/superblends-digest-ginger-turmeric-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Superblends-Digest-Ginger-Turmeric-Fig-Envelope-nl_f76548b6-4f8f-4e8f-a992-d541535431fb_540x.jpg?v=1657809158,"Fig flavoured Infusion with Turmeric and Ginger.When you've got that heavy feeling, here's a warm-hearted blend of turmeric, ginger‚and fig. Inspired by all things light and lovely it's like stepping out into warm sunlight.‚What does it taste like?Warm and aromatic, spicy ginger and intense turmeric balance with the mellow sweetness of ripe, juicy fig - the perfect blend to settle down with and feel comforted.‚Ginger - Ginger is one of the world's best loved ingredients, used across continents for its warming & aromatic quality.Fig - Warming fresh fig flavour is added for a soothing mellow blend.Turmeric - Turmeric is a member of the ginger family. The roots are cultivated and dried to produce a golden spice.Part of our‚Superblends range‚- Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
2nd Flush Assam GBOP1  125g Loose Leaf Tea,17,https://twinings.co.uk/products/2nd-flush-assam-gbop1,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-2nd-Flush-Assam-GBOP1-pile_540x.jpg?v=1619790011,"Golden Broken Orange Pekoe 1 -Loose Leaf Black Tea.  Since our story began in 1706, at Twinings our passion has been to bring you riches from the world's finest tea gardens. Tea growing regions are as diverse as those of wine and whisky: think of this collection as a tour of the very best.  Origin Langharjan Estate, in the eastern part of Assam is one of our favourite estates in the region. Its blessed with the hot and steamy climate perfect for growing this type of tea and the growers are truly expert in their art. Year after year, we find the quality and flavour of their tea is simply superb. Tea  Description We're looking for plenty of golden tips in this kind of tea, they give the tea its beautiful raspberry jam sweetness. Rich, full bodied and with lingering malty notes, this is a distinctively refreshing pick-me-up tea with bags of character."
Earl Grey Loose Tea Caddy  100g Loose Tea,17,https://twinings.co.uk/products/earl-grey-loose-tea-caddy-100g,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Earl-Grey-Loose-Tea-Caddy-100g_540x.jpg?v=1620377931,"In 1831 we created Earl Grey in our shop on the Strand on the request of the Prime Minister. He loved it so much he gave his name to it. Before long it had taken London by storm and it is still a firm favourite amongst people who like things with a twist, who travel off the beaten track and don't always play by the rules.  What does it taste like? Our classic loose Earl Grey. A delicate tea with a delicious twist of citrusy bergamot flavour.  What makes this tea different? We carefully select a tea that is light, delicate and refreshing. It blends perfectly with the unique citrusy bergamot flavour."
High Grown Dimbula  125g Loose Leaf Tea,17,https://twinings.co.uk/products/high-grown-dimbula,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-High-Grown-Dimbula_540x.jpg?v=1619794810,"Loose Leaf Black Tea  Origin  Dimbula is the area on the western slopes of Sri Lanka's central mountain range, between the plateaus of Nuwara Eliya and Horton Plains, and was one of the earliest areas to be planted with tea after the great coffee blight of the 1870s. It is classed as a high-grown tea (altitude over 4,000ft), with a wet, misty climate but is also subject to cool dry winds in the first months of the year. These winds create conditions when, each February and March, slow-growing and small-leaved tea bushes of exceptional quality are cultivated.  Tea Description  We have selected this tea as our current favourite of the distinctive Dimbula style. High grown Ceylon teas are manufactured with a smallish 'broken' leaf grade, traditionally smaller and browner than the teas grown in the low-lying regions. These leaves produce juicy, bright and mouth-watering teas with a note of refreshing citrus; the liquor is medium-bodied, coppery and fantastically thirst-quenching.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
Jasmine Jade Butterfly  75g Loose Leaf Tea,17,https://twinings.co.uk/products/jasmine-jade-butterfly,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Jasmine-Jade-Butterfly_540x.jpg?v=1619794951,"Loose Leaf Green TeaOrigin  A rare and delightfully named tea from Yunnan Province in South West China, the region considered by many to be the birth place of tea. Rich soils, mountainous terrain and a temperate climate have provided perfect growing conditions for many hundreds of years.  Tea Description  This delicious tea, whose flavour is lighter than green tea but a little grassier than a white tea, consists of a single leaf and bud, plucked very young so that it retains its soft, silvery appearance. It is then hand-fashioned into the distinctive bow shape that gives the tea its name. When infused in hot water the liquor is peachy in colour with a fragrant jasmine aroma and a refreshing, delicate flavour.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
Refill Pack  12 Assorted Envelope Teas,17,https://twinings.co.uk/products/refill-pack-12-assorted-envelope-teas,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Refill-Pack-Assorted-Envelope-Teas_540x.jpg?v=1637071952,"It's now very easy to taste a selection of our favourite Twinings teas by buying this refill pack which contains 12 assorted teas.  Please refer to individual products on the site for ingredients and any nutritional information.  *Image is for illustration purposes only.  Please note our pyramid envelopes will not be sent as part of this selection. We do try to include as large a variety as possible in this selection, however this is entirely dependent on the availability of flavours and duplicates may be necessary."
